Code,Name,Address 1,Address 2,Address 3,Address 4,Address 5,Postcode,Type,Parent Organisation Code,Parent Organisation Name,,,,,,,,,,,,
RTE51,The Surgery (Brookfield Road),5A Brookfield Road,Hucclecote,,Gloucester,Gloucestershire,GL3 3HB,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTQAV,Avenue Surgery,1 The Avenue,,,Cirencester,,GL7 1EH,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTE67,Leckhampton Surgery,Lloyd Davies House,17 Moorend Park Road,,Cheltenham,Gloucestershire,GL53 0LA,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTQAO,Marybrook Medical Centre,Marybrook Street,,,Berkeley,,GL13 9BL,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTQAU,The Royal Crescent Surgery,11 Royal Crescent,,,Cheltenham,,GL50 3DA,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTQDH,Winchcombe Medical Centre,Greet Road,Winchcombe,,Cheltenham,,GL54 5GZ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTQ72,Brownhill Clinic,St Pauls Medical Centre,Swindon Road,,Cheltenham,Gloucestershire,GL50 4BW,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTE12,Child Health Clinics (East),St. Georges Road,,,Cheltenham,Gloucestershire,GL50 3EW,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTE16,Child Health Clinics (West),Rikenel,Montpellier,,Gloucester,Gloucestershire,GL1 1LY,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTE37,Cinderford Health Centre,Dockham Road,,,Cinderford,Gloucestershire,GL14 2AN,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTE35,Coleford Health Centre,Railway Drive,,,Coleford,Gloucestershire,GL16 8RH,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTE48,Dursley Clinic,The Sandpits,Kingshill,,Dursley,Gloucestershire,GL11 5QF,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
10005510,Hesters Way Healthy Living Centre (GF Unit),Cassin Drive,,,Cheltenham,Gloucestershire,GL51 7SU,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTQF2,Holt Health Centre,Watery Lane,,,Newent,Gloucestershire,GL18 1BA,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
10005922,Lydbrook Health Centre,Upper Lydbrook,,,Drybrook,Gloucestershire,GL17 9LG,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
10005923,Lydney Health Centre,Albert Street,,,Lydney,Gloucestershire,GL15 5NQ,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
10005954,"Matson Lane Surgery, Taylor House",4 Matson Lane,Matson,,Gloucester,Gloucestershire,GL4 6DX,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTQ20,Newent Health Centre,Newent Road,,,Gloucester,Gloucestershire,GL2 8DN,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTE44,Orchard Medical Centre,Fairmead,Cam,,Dursley,Gloucestershire,GL11 5NE,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
11MAK,Rowcroft Medical Centre,Rowcroft Retreat,,,Stroud,Gloucestershire,GL5 3BE,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTE36,St James' Clinic,Quedgeley,,,Gloucester,Gloucestershire,GL2 4WD,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
NLR31,St Pauls Medical Centre,Swindon Road,,,Cheltenham,Gloucestershire,GL50 4BW,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTE47,Stonehouse Health Centre,The Car Park,High Street,,Stonehouse,Gloucestershire,GL10 2NG,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
10007317,Stroud Health Centre,Beeches Green,,,Stroud,Gloucestershire,GL5 4BH,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
10007952,Westbury on Severn Surgery,Rodley Road,,,Westbury-on-Severn,Gloucestershire,GL14 1PF,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTE62,Winfield Medical Centre,Tewkesbury Road,Longford,,Gloucester,Gloucestershire,GL2 9WH,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
RTE46,Wotton-Under-Edge Clinic,Symn Lane,,,Wotton-Under-Edge,Gloucestershire,GL12 7BD,Polyclinc and General Practice,QR1,NHS Gloucestershire Integrated Care Board,,,,,,,,,,,,
L85032,The Bruton Surgery,Patwell Lane,,,Bruton,Somerset,BA10 0EG,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85020,Beckington Family Practice,St. Luke's Surgery,Beckington,,Frome,Somerset,BA11 6SE,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85029,Vine Surgery,Hindhayes Lane,,,Street,Somerset,BA16 0ET,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85017,Penn Hill Surgery,St. Nicholas Close,,,Yeovil,Somerset,BA20 1SB,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85022,Diamond Health Group,Henford Lodge Medical Centre,74 Hendford,,Yeovil,Somerset,BA20 1UJ,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85015,Preston Grove Medical Centre,Preston Grove,,,Yeovil,Somerset,BA20 2BQ,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85022001,Diamond Health Group: Abbey Manor Medical Practice,The Forum,,,Yeovil,Somerset,BA21 3TL,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85064,Oaklands Surgery,Birchfield Road,,,Yeovil,Somerset,BA21 5RL,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85044,Queen Camel Medical Centre,West Camel Road,Queen Camel,,Yeovil,Somerset,BA22 7LT,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85066001,Buttercross Health Centre: Ilchester Surgery,17 Church Street,Ilchester,,Yeovil,Somerset,BA22 8LN,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
Y01163,West Coker Surgery,High Street,West Coker,,Yeovil,Somerset,BA22 9AH,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85611,Oakhill Surgery,Pondsmead,Shepton Road,Oakhill,Radstock,Somerset,BA3 5HT,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85046,Mendip Country Practice,Church Street,Coleford,,Radstock,Somerset,BA3 5NQ,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85043,Park Medical Practice,Cannards Grave Road,,,Shepton Mallet,Somerset,BA4 5RT,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85053,Grove House Surgery,West Shepton,,,Shepton Mallet,Somerset,BA4 5UH,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85043001,Park Medical Practice: Evercreech Surgery,Prestleigh Road,Evercreech,,Shepton Mallet,Somerset,BA4 6JY,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85002,Wells Health Centre,Priory Health Park,Glastonbury Road,,Wells,Somerset,BA5 1XJ,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85047,Glastonbury Health Centre,1 Wells Road,,,Glastonbury,Somerset,BA6 9DD,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85039,Glastonbury Surgery,Feversham Lane,,,Glastonbury,Somerset,BA6 9LP,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85040,Millbrook Surgery,Millbrook Gardens,,,Castle Cary,Somerset,BA7 7EE,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85031001,Milborne Port Surgery: Templecombe Surgery,Rock House,Station Road,,Templecombe,Somerset,BA8 0JR,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85027,Wincanton Health Centre,Dykes Way,,,Wincanton,Somerset,BA9 9FQ,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85055,Axbridge Surgery,Houlgate Way,,,Axbridge,Somerset,BS26 2BJ,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85011,Cheddar Medical Centre,Roynon Way,,,Cheddar,Somerset,BS27 3NZ,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85055001,Axbridge Surgery: Wedmore Surgery,St. Medard Road,,,Wedmore,Somerset,BS28 4AY,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85031,Milborne Port Surgery,Gainsborough,Milborne Port,,Sherborne,Dorset,DT9 5FH,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85023,St. James Medical Centre,Coal Orchard,,,Taunton,Somerset,TA1 1JP,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85001,French Weir Health Centre,French Weir Avenue,,,Taunton,Somerset,TA1 1NW,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85014,Taunton Vale Healthcare,The Blackbrook Surgery,Lisieux Way,,Taunton,Somerset,TA1 2LB,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85014001,Taunton Vale Healthcare: Victoria Gate Surgery,East Reach,,,Taunton,Somerset,TA1 3EX,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85021,College Way Surgery,Comeytrowe Centre,,,Taunton,Somerset,TA1 4TY,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85033,Langport Surgery,North Street,,,Langport,Somerset,TA10 9RH,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85066,Buttercross Health Centre,Behind Berry,,,Somerton,Somerset,TA11 7PB,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85007,Martock Surgery & South Petherton Medical Centre,Martock Surgery,Church Street,,Martock,Somerset,TA12 6JL,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85007001,Martock Surgery & South Petherton Medical Centre: South Petherton Medical Centre,Hamsfield Lane,Hospital Lane,,South Petherton,Somerset,TA13 5EG,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85026,Hamdon Medical Centre,Matts Lane,,,Stoke-Sub-Hamdon,Somerset,TA14 6QE,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85004001,Crewkerne Health Centre: West One Surgery,West Street,,,Crewkerne,Somerset,TA18 8AY,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85004,Crewkerne Health Centre,Middle Path,,,Crewkerne,Somerset,TA18 8BX,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85054,Summervale Surgery,Ilminster Medical Centre,Canal Way,,Ilminster,Somerset,TA19 9FE,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85061,The Meadows Surgery,Canal Way,,,Ilminster,Somerset,TA19 9FE,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85624,Church View Medical Centre,Broadway Road,Broadway,,Illminster,Somerset,TA19 9RX,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85023001,St. James Medical Centre: Orchard Medical Centre,Norton Mills,Morse Road,Norton Fitzwarren,Taunton,Somerset,TA2 6DG,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85006,Crown Medical Centre,Venture Way,,,Taunton,Somerset,TA2 8QY,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85062,Lyngford Park Surgery,Fletcher Close,,,Taunton,Somerset,TA2 8SQ,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85030,Ariel Healthcare,59 Fore Street,Chard,,Somerset,Somerset,TA20 1QA,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
T3O3Q,Ariel Healthcare - St. Marys,St. Marys Crescent,,,Chard,Somerset,TA20 2DZ,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85050,Luson Surgery,41 Fore Street,,,Wellington,Somerset,TA21 8AG,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85003,Exmoor Medical Centre,Oldberry House,Fishers Mead,,Dulverton,Somerset,TA22 9EN,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85009001,West Somerset Healthcare: Watchet Surgery,55 Swain Street,,,Watchet,Somerset,TA23 0AG,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85019,Minehead Medical Centre,Harley House Surgery,2 Irnham Road,,Minehead,Somerset,TA24 5DL,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85065,Dunster & Porlock Surgeries,West Street,,,Dunster,Somerset,TA24 6SN,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85065001,Dunster & Porlock Surgeries: Porlock Medical Centre,Porlock,,,Minehead,Somerset,TA24 8PJ,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85609,Creech Medical Centre,Hyde Lane,,,Creech St. Michael,Somerset,TA3 5FA,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85037,North Curry Health Centre,Greenway,North Curry,,Taunton,Somerset,TA3 6NQ,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85038,Lister House Surgery,Croft Way,Wiveliscombe,,Taunton,Somerset,TA4 2BF,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85036,Quantock Vale Surgery,Mount Street,Bishops Lydeard,,Taunton,Somerset,TA4 3LH,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85009,West Somerset Healthcare ,Williton Surgery,Robert Street ,Williton,Taunton,Somerset,TA4 4QE,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85013,Quantock Medical Centre,Banneson Road,Nether Stowey,,Bridgwater,Somerset,TA5 1NW,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85018,Cannington Health Centre,Mill Lane,Cannington,,Bridgwater,Somerset,TA5 2HB,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85051,Redgate Medical Centre,Redgate Neighbourhood Centre,Westonzoyland Road,,Bridgwater,Somerset,TA6 5BF,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85056,North Petherton Surgery,Mill Street,,,North Petherton,Somerset,TA6 6LX,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85025001,Cranleigh Gardens Medical Centre: Westonzoyland Surgery,4 Cheer Lane,Westonzoyland,,Bridgwater,Somerset,TA7 0EY,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85024001,Woolavington Surgery,Woolavington Road,Woolavington,,Bridgwater,Somerset,TA7 8ED,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85024,Polden Medical Practice,Quarry Ground,Edington,,Bridgwater,Somerset,TA7 9HA,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85010,Highbridge Medical Centre,Pepperall Road,,,Highbridge,Somerset,TA9 3YA,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
L85601,Brent Area Medical Centre,Anvil House,Brent Road,East Brent,Highbridge,Somerset,TA9 4JD,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
RH5J3,Community Services (Mendip Country Practice),Mendip Country Practice,Church Street,Coleford,Radstock,Avon,BA3 5NQ,General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
11XAK,Beckington Family Practice: Fromefield Surgery,Enos Way,,,Frome,Somerset,BA11 2FH,Polyclinc and General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
11XDD,GP Lead Health Centre,37 Middle Street,,,Yeovil,Somerset,BA20 1LS,Polyclinc and General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
11XAN,Ryalls Park Medical Centre,Marsh Lane,,,Yeovil,Somerset,BA21 3BA,Polyclinc and General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
RH5J9,Community Services (Priory Medical Centre),Priory Medical Centre,Priory Health Park,Glastonbury Road,Wells,Somerset,BA5 1XJ,Polyclinc and General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
11XAQ,Warwick House Medical Centre,Upper Holway Road,,,Taunton,Somerset,TA1 2QA,Polyclinc and General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
11XCL,Summervale Medical Centre,Wharf Lane,,,Ilminster,Somerset,TA19 0DT,Polyclinc and General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
10003885,Chard  Access Centre,21 Leach Road,,,Chard,Somerset,TA20 1FA,Polyclinc and General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
RH5H9,Wellington Medical Centre,Wellington Medical Centre,Mantle Street,,Wellington,Somerset,TA21 8BD,Polyclinc and General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
11XCT,Taunton Road Medical Centre,12-16 Taunton Road,,,Bridgwater,Somerset,TA6 3LS,Polyclinc and General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
11XAJ,East Quay Medical Centre,East Quay,,,Bridgwater,Somerset,TA6 4GP,Polyclinc and General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
11XAH,Cranleigh Gardens Medical Centre,Cranleigh Gardens,,,Bridgwater,Somerset,TA6 5JS,Polyclinc and General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
11XAP,Somerset Bridge Medical Centre,Taunton Road,,,Bridgwater,Somerset,TA6 6LD,Polyclinc and General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
11XCR,Burnham Medical Centre,Love Lane,,,Burnham-on-Sea,Somerset,TA8 1EU,Polyclinc and General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
RH5_S001,Preston Road Clinic,Summerlands Hospital Site,Preston Rd,,Yeovil,Somerset,BA20 2BN,Polyclinc and General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
RH5_S007,Robert Lake Clinic,Hamp Avenue,Sedgemoor,,Bridgwater,Somerset,TA6 6AW,Polyclinc and General Practice,QSL,NHS Somerset Integrated Care Board,,,,,,,,,,,,
