Code,Name,Address 1,Address 2,Address 3,Address 4,Address 5,Postcode,Type,Parent Organisation Code,Parent Organisation Name,postcode,latitude,longitude,lsoa21cd,msoa21cd,oa21cd,icb_code,local_authority
L83100005,Beacon Medical Group: Glenside Medical Centre,Glenside Rise,Plympton,,Plymouth,Devon,PL7 4DR,General Practice,QJK,NHS Devon Integrated Care Board,PL74DR,-4.048964892,50.39237965,E01015124,E02003136,E00076392,E54000037,E06000026
L83100002,Beacon Medical Group: Wotter Medical Practice,Wotter Road,Wotter,,Plymouth,Devon,PL7 5HP,General Practice,QJK,NHS Devon Integrated Care Board,PL75HP,-4.038629679,50.43939417,E01020145,E02004189,E00102022,E54000037,E07000044
L83081,Yealm Medical Centre,Market Street,Yealmpton,,Plymouth,Devon,PL8 2EA,General Practice,QJK,NHS Devon Integrated Care Board,PL82EA,-3.997711666,50.34857023,E01020190,E02004196,E00102274,E54000037,E07000044
L83639,Wembury Surgery,51 Hawthorn Drive,Wembury,,Plymouth,Devon,PL9 0BE,General Practice,QJK,NHS Devon Integrated Care Board,PL90BE,-4.072566301,50.32185956,E01020186,E02004197,E00102247,E54000037,E07000044
L83064,Church View Surgery,30 Holland Road,Plymstock,,Plymouth,Devon,PL9 9BN,General Practice,QJK,NHS Devon Integrated Care Board,PL99BN,-4.085983006,50.35682345,E01015134,E02003153,E00181098,E54000037,E06000026
L83021,Dean Cross Surgery,21 Radford Park Road,Plymstock,,Plymouth,Devon,PL9 9DL,General Practice,QJK,NHS Devon Integrated Care Board,PL99DL,-4.095355177,50.35893945,E01015136,E02003152,E00076476,E54000037,E06000026
L83044002,Blackdown Practice: Churchinford Surgery,Fairfield Green,Churchinford,,Taunton,Somerset,TA3 7RR,General Practice,QJK,NHS Devon Integrated Care Board,TA37RR,-3.122441822,50.90672127,E01029261,E02006112,E00149062,E54000038,E06000066
L83131003,Pembroke Medical Group: Parkhill Medical Practice,Park Hill Road,,,Torquay,Devon,TQ1 2AR,General Practice,QJK,NHS Devon Integrated Care Board,TQ12AR,-3.522971033,50.46020364,E01015267,E02003163,E00077172,E54000037,E06000027
L83029,Southover Medical Practice,Bronshill Road,,,Torquay,Devon,TQ1 3HD,General Practice,QJK,NHS Devon Integrated Care Board,TQ13HD,-3.528074654,50.47473344,E01015218,E02003159,E00076900,E54000037,E06000027
RA90L,Chilcote Surgeries - Dewerstone,Chilcote Practice,,,Torquay,Devon,TQ1 3LA,General Practice,QJK,NHS Devon Integrated Care Board,TQ13LA,-3.519996808,50.48256479,E01015236,E02003155,E00077021,E54000037,E06000027
L83013,Brunel Medical Practice,Babbacombe Surgery,St. Albans Road,Babbacombe,Torquay,Devon,TQ1 3SL,General Practice,QJK,NHS Devon Integrated Care Board,TQ13SL,-3.516947862,50.47934888,E01015240,E02003158,E00076994,E54000037,E06000027
RA90F,Brunel Medical Practices- Kirkham,St. Albans Road,,,Torquay,Devon,TQ1 3SL,General Practice,QJK,NHS Devon Integrated Care Board,TQ13SL,-3.516947862,50.47934888,E01015240,E02003158,E00076994,E54000037,E06000027
L83111001,Chilcote Practice: Chilcote Surgery,104 Chatto Road,,,Torquay,Devon,TQ1 4HY,General Practice,QJK,NHS Devon Integrated Care Board,TQ14HY,-3.530261149,50.48046964,E01015242,E02003158,E00076997,E54000037,E06000027
RA90G,Brunel Medical Practices - St Marychurch,Fore Street,St. Marychurch,,Torquay,Devon,TQ1 4QX,General Practice,QJK,NHS Devon Integrated Care Board,TQ14QX,-3.52541155,50.48394191,E01015238,E02003155,E00077023,E54000037,E06000027
L83075,South Brent Health Centre,Plymouth Road,,,South Brent,Devon,TQ10 9HT,General Practice,QJK,NHS Devon Integrated Care Board,TQ109HT,-3.833472743,50.42357093,E01020177,E02004190,E00102193,E54000037,E07000044
L83070,Buckfastleigh Medical Centre,Bossell Road,,,Buckfastleigh,Devon,TQ11 0DE,General Practice,QJK,NHS Devon Integrated Care Board,TQ110DE,-3.781988513,50.48093384,E01020199,E02004217,E00102315,E54000037,E07000045
L83034,Albany Surgery,Grace House,Scott Close,,Newton Abbot,Devon,TQ12 1GJ,General Practice,QJK,NHS Devon Integrated Care Board,TQ121GJ,-3.60777088,50.52867383,E01020226,E02004215,E00102438,E54000037,E07000045
L83051,Cricketfield Surgery,Cricketfield Road,,,Newton Abbot,Devon,TQ12 2AS,General Practice,QJK,NHS Devon Integrated Care Board,TQ122AS,-3.607739873,50.53191197,E01020218,E02004214,E00102408,E54000037,E07000045
RA90W,Devon Square Medical Practice,44 Devon Square,,,Newton Abbot,Devon,TQ12 2HH,General Practice,QJK,NHS Devon Integrated Care Board,TQ122HH,-3.605064469,50.52999728,E01020217,E02004214,E00102405,E54000037,E07000045
RA90A,Albany Surgery,Albany Street,,,Newton Abbot,Devon,TQ12 2TX,General Practice,QJK,NHS Devon Integrated Care Board,TQ122TX,-3.607442214,50.53145741,E01020218,E02004214,E00102408,E54000037,E07000045
RA91C,Kingsteignton Medical Practice,Whiteway Road,Kingsteignton,,Newton Abbot,Devon,TQ12 3HN,General Practice,QJK,NHS Devon Integrated Care Board,TQ123HN,-3.597395141,50.54898039,E01020255,E02004209,E00102600,E54000037,E07000045
L83666,Buckland Surgery,1 Raleigh Road,Buckland,,Newton Abbot,Devon,TQ12 4HG,General Practice,QJK,NHS Devon Integrated Care Board,TQ124HG,-3.587560509,50.53018337,E01020211,E02004214,E00102382,E54000037,E07000045
L83031,Kingskerswell & Ipplepen Medical Practice,Kingskerswell & Ipplepen Health Centre,School Road,Kingskerswell,Newton Abbot,Devon,TQ12 5DJ,General Practice,QJK,NHS Devon Integrated Care Board,TQ125DJ,-3.583141334,50.50016882,E01020247,E02004218,E00102561,E54000037,E07000045
L83031001,Kingskerswell & Ipplepen Medical Practice: St. Andrews Medical Centre,Silver Street,Ipplepen,,Newton Abbot,Devon,TQ12 5QA,General Practice,QJK,NHS Devon Integrated Care Board,TQ125QA,-3.644663972,50.48678732,E01020238,E02004219,E00102507,E54000037,E07000045
L83045001,Bovey Tracey & Chudleigh Practice: Tower House Surgery,Market Way,Chudleigh,,Newton Abbot,Devon,TQ13 0HL,General Practice,QJK,NHS Devon Integrated Care Board,TQ130HL,-3.601251962,50.6061265,E01020220,E02004204,E00102428,E54000037,E07000045
L83120002,Channel View Medical Group: Chudleigh Health Centre,Market Way,,,Chudleigh,Devon,TQ13 0JT,General Practice,QJK,NHS Devon Integrated Care Board,TQ130JT,-3.600419634,50.60533752,E01020221,E02004204,E00102419,E54000037,E07000045
RA90C,Ashburton Surgery,1 Eastern Road,Ashburton,,Newton Abbot,Devon,TQ13 7AP,General Practice,QJK,NHS Devon Integrated Care Board,TQ137AP,-3.748594532,50.51905261,E01020196,E02004217,E00102305,E54000037,E07000045
L83082,Chagford Health Centre,Chagford,,,Newton Abbot,Devon,TQ13 8BW,General Practice,QJK,NHS Devon Integrated Care Board,TQ138BW,-3.836746717,50.67145205,E01020318,E02004231,E00102934,E54000037,E07000047
L83049,Moretonhampstead Health Centre,Embleford Crescent,,,Newton Abbott,Devon,TQ13 8LW,General Practice,QJK,NHS Devon Integrated Care Board,TQ138LW,-3.765938438,50.66343635,E01020258,E02004203,E00102610,E54000037,E07000045
L83045,Bovey Tracey & Chudleigh Practice,Riverside Surgery,Le Molay,Littry Way,Bovey Tracey,Devon,TQ13 9QP,General Practice,QJK,NHS Devon Integrated Care Board,TQ139QP,-3.673721463,50.59212074,E01020203,E02004204,E00102344,E54000037,E07000045
RA91W,Riverside Surgery (Tower),Le Molay-Littry Way,Bovey Tracey,,Newton Abbot,Devon,TQ13 9QP,General Practice,QJK,NHS Devon Integrated Care Board,TQ139QP,-3.673721463,50.59212074,E01020203,E02004204,E00102344,E54000037,E07000045
L83657001,Teign Estuary Medical Group: Riverside Surgery,Albion Street,,,Shaldon,Devon,TQ14 0DF,General Practice,QJK,NHS Devon Integrated Care Board,TQ140DF,-3.507969987,50.54088281,E01020260,E02004211,E00102616,E54000037,E07000045
L83657,Teign Estuary Medical Group,Glendevon Medical Centre,3 Carlton Place,,Teignmouth,Devon,TQ14 8AB,General Practice,QJK,NHS Devon Integrated Care Board,TQ148AB,-3.496462078,50.54560003,E01020269,E02004210,E00102659,E54000037,E07000045
RA90X,Glendevon Medical Practice,3 Carlton Place,,,Teignmouth,Devon,TQ14 8AB,General Practice,QJK,NHS Devon Integrated Care Board,TQ148AB,-3.496462078,50.54560003,E01020269,E02004210,E00102659,E54000037,E07000045
L83120,Channel View Medical Group,Channel View Surgery,3 Courtenay Place,,Teignmouth,Devon,TQ14 8AY,General Practice,QJK,NHS Devon Integrated Care Board,TQ148AY,-3.494023103,50.546135,E01020269,E02004210,E00102660,E54000037,E07000045
RA90K,Cannel View Surgery,3 Courtenay Place,,,Teignmouth,Devon,TQ14 8AY,General Practice,QJK,NHS Devon Integrated Care Board,TQ148AY,-3.494023103,50.546135,E01020269,E02004210,E00102660,E54000037,E07000045
RA90V,Den Crescent Medical Practice,2 Den Crescent,,,Teignmouth,Devon,TQ14 8BG,General Practice,QJK,NHS Devon Integrated Care Board,TQ148BG,-3.495126885,50.54577907,E01020269,E02004210,E00102660,E54000037,E07000045
L83120004,Channel View Medical Group: Kingsdown Clinic,Mill Lane,,,Teignmouth,Devon,TQ14 9BQ,General Practice,QJK,NHS Devon Integrated Care Board,TQ149BQ,-3.51115891,50.54836905,E01020272,E02004210,E00102682,E54000037,E07000045
L83120001,Channel View Medical Group: Bishopsteignton Surgery,Methodist Church,Fore Street,,Teignmouth,Devon,TQ14 9QP,General Practice,QJK,NHS Devon Integrated Care Board,TQ149QP,-3.540155494,50.55369094,E01020200,E02004211,E00102329,E54000037,E07000045
RA9AR,Abbey Road Surgery Rooms,Abbey Road,,,Torquay,Devon,TQ2 5NH,General Practice,QJK,NHS Devon Integrated Care Board,TQ25NH,-3.529928143,50.46535567,E01015256,E02003161,E00077120,E54000037,E06000027
L83027,Croft Hall Medical Practice,19 Croft Road,,,Torquay,Devon,TQ2 5UA,General Practice,QJK,NHS Devon Integrated Care Board,TQ25UA,-3.535832407,50.4666719,E01015255,E02003161,E00077119,E54000037,E06000027
RA91T,Walnut Lodge Surgery,1 Walnut Road,,,Torquay,Devon,TQ2 6HP,General Practice,QJK,NHS Devon Integrated Care Board,TQ26HP,-3.546739888,50.46282201,E01015209,E02006840,E00076850,E54000037,E06000027
L83118,Chelston Hall Surgery,Old Mill Road,,,Torquay,Devon,TQ2 6HW,General Practice,QJK,NHS Devon Integrated Care Board,TQ26HW,-3.547135695,50.46329341,E01015209,E02006840,E00076849,E54000037,E06000027
L83013001,Brunel Medical Practice: Shiphay Surgery,13 Collaton Road,Shiphay,,Torquay,Devon,TQ2 7HH,General Practice,QJK,NHS Devon Integrated Care Board,TQ27HH,-3.563236252,50.48111053,E01015254,E02003156,E00077070,E54000037,E06000027
L83118002,Chelston Hall Surgery: The Barton Health Centre,Lymington House,Barton Hill Way,,Torquay,Devon,TQ2 8JG,General Practice,QJK,NHS Devon Integrated Care Board,TQ28JG,-3.5429356,50.4870565,E01034170,E02003156,E00077065,E54000037,E06000027
RA91K,Pembroke House Surgery,Pembroke House,266-276 Torquay Road,,Paignton,Devon,TQ3 2EZ,General Practice,QJK,NHS Devon Integrated Care Board,TQ32EZ,-3.560246297,50.44552662,E01015228,E02003164,E00076957,E54000037,E06000027
L83607,Old Farm Surgery,67 Foxhole Road,,,Paignton,Devon,TQ3 3TB,General Practice,QJK,NHS Devon Integrated Care Board,TQ33TB,-3.585074258,50.43868848,E01015193,E02003166,E00076772,E54000037,E06000027
L83103,Corner Place Surgery,46a Dartmouth Road,,,Paignton,Devon,TQ4 5AH,General Practice,QJK,NHS Devon Integrated Care Board,TQ45AH,-3.566983107,50.43329452,E01015232,E02003167,E00076989,E54000037,E06000027
RA90Y,Grosvenor Road Surgery,17 Grosvenor Road,,,Paignton,Devon,TQ4 5AZ,General Practice,QJK,NHS Devon Integrated Care Board,TQ45AZ,-3.568333902,50.43241292,E01015233,E02003167,E00076966,E54000037,E06000027
L83014,Mayfield Medical Centre,37 Totnes Road,,,Paignton,Devon,TQ4 5LA,General Practice,QJK,NHS Devon Integrated Care Board,TQ45LA,-3.569104414,50.43357171,E01015233,E02003167,E00076964,E54000037,E06000027
L83014001,Mayfield Medical Centre,Cherry Brook Square,Hookhills Road,,Paignton,Devon,TQ4 7SH,General Practice,QJK,NHS Devon Integrated Care Board,TQ47SH,-3.56592291,50.41097728,E01015198,E02003169,E00076791,E54000037,E06000027
L83055001,Compass House Medical Centres: Galmpton Surgery,2 Langdon Lane,,,Galmpton,Devon,TQ5 0PG,General Practice,QJK,NHS Devon Integrated Care Board,TQ50PG,-3.567308688,50.40008513,E01015199,E02003169,E00076807,E54000037,E06000027
E6W6F,Mayfield Medical Centre,Brixham Hospital,Greenswood Road,,Brixham,Devon,TQ5 9HW,General Practice,QJK,NHS Devon Integrated Care Board,TQ59HW,-3.513823246,50.38944354,E01015247,E02003171,E00077043,E54000037,E06000027
L83055,Compass House Medical Centres,King Street,,,Brixham,Devon,TQ5 9TF,General Practice,QJK,NHS Devon Integrated Care Board,TQ59TF,-3.512184497,50.39585943,E01015186,E02003170,E00076739,E54000037,E06000027
L83094,Dartmouth Medical Practice,Wessex Way,,,Dartmouth,Devon,TQ6 0JL,General Practice,QJK,NHS Devon Integrated Care Board,TQ60JL,-3.60340392,50.34678108,E01020151,E02004195,E00102047,E54000037,E07000044
L83059,Norton Brook Medical Centre,Cookworthy Road,,,Kingsbridge,Devon,TQ7 1AE,General Practice,QJK,NHS Devon Integrated Care Board,TQ71AE,-3.782098409,50.28875732,E01020169,E02004198,E00102145,E54000037,E07000044
L83148,Chillington Health Centre,Orchard Way,,,Kingsbridge,Devon,TQ7 2LB,General Practice,QJK,NHS Devon Integrated Care Board,TQ72LB,-3.693644935,50.27262272,E01020178,E02004199,E00102202,E54000037,E07000044
L83088,Redfern Health Centre,Shadycombe Road,,,Salcombe,Devon,TQ8 8DJ,General Practice,QJK,NHS Devon Integrated Care Board,TQ88DJ,-3.769117722,50.23891217,E01020173,E02004200,E00102174,E54000037,E07000044
L83043,Leatside Surgery,Babbage Road,,,Totnes,Devon,TQ9 5JA,General Practice,QJK,NHS Devon Integrated Care Board,TQ95JA,-3.683703559,50.43496426,E01020180,E02004191,E00102216,E54000037,E07000044
L83146,Catherine House Surgery,Westward House,New Walk,,Totnes,Devon,TQ9 5WB,General Practice,QJK,NHS Devon Integrated Care Board,TQ95WB,-3.683292226,50.42892635,E01020184,E02004191,E00102229,E54000037,E07000044
RH8J4,Heavitree Health Centre,South Lawn Terrace,,,Exeter,Devon,EX1 2RX,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,EX12RX,-3.505542333,50.72320169,E01019989,E02004154,E00101179,E54000037,E07000041
10009460,Whipton Community Hosp - Knightshayes,Hospital Lane,Whipton,,Exeter,Devon,EX1 3RB,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,EX13RB,-3.484154111,50.73097638,E01020037,E02004155,E00101424,E54000037,E07000041
10007062,Sidmouth Health Centre,Blackmore Drive,,,Sidmouth,Devon,EX10 8ET,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,EX108ET,-3.238744336,50.68142187,E01019956,E02004140,E00101013,E54000037,E07000040
RH8D1,Beacon Medical Centre,Sedemuda Road,,,Sidmouth,Devon,EX10 9YA,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,EX109YA,-3.247730964,50.69950112,E01019954,E02004139,E00180250,E54000037,E07000040
10004701,Culm Valley Integrated Centre For Health,Willand Road,,,Cullompton,Devon,EX15 1FE,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,EX151FE,-3.39256133,50.86418799,E01020054,E02004170,E00180211,E54000037,E07000042
10004192,Barnes Greenways Bungalow Belmont Hospital,Belmont Road,,,Tiverton,Devon,EX16 5AR,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,EX165AR,-3.498886986,50.90640582,E01020080,E02004165,E00101671,E54000037,E07000042
10003806,Bull Meadow Clinic,Bull Meadow Road,,,Exeter,Devon,EX2 4JF,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,EX24JF,-3.52713374,50.71927851,E01020025,E02004157,E00101361,E54000037,E07000041
10004518,Seaton & Colyton Medical Practice: The Colyton Health Centre,Grove Hill,,,Colyton,Devon,EX24 6ET,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,EX246ET,-3.069115601,50.73870535,E01019899,E02004135,E00100709,E54000037,E07000040
RH8H6,St Thomas Health Centre,Cowick Street,,,Exeter,Devon,EX4 1HJ,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,EX41HJ,-3.545179544,50.71447206,E01020030,E02004158,E00101395,E54000037,E07000041
10005015,Foxhayes Practice,117 Exwick Road,,,Exeter,Devon,EX4 2BH,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,EX42BH,-3.549474034,50.72614233,E01019983,E02004153,E00101151,E54000037,E07000041
RH8J2,Exmouth Health Centre,Claremont Grove,,,Exmouth,Devon,EX8 2JF,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,EX82JF,-3.401498512,50.6211395,E01019912,E02004148,E00100780,E54000037,E07000040
10008109,Withycombe Centre,89 Withycombe Village Road,,,Exmouth,Devon,EX8 3AE,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,EX83AE,-3.403691611,50.6278491,E01019922,E02004146,E00100838,E54000037,E07000040
10004687,Cumberland Centre - MAIN,Damerel Close,,,Plymouth,Devon,PL1 4JZ,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,PL14JZ,-4.167845365,50.37000443,E01015047,E02003147,E00181186,E54000037,E06000026
10009102,Tavistock Clinic,Plymouth Road,,,Tavistock,Devon,PL19 8BX,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,PL198BX,-4.152006754,50.54403216,E01020334,E02004233,E00103013,E54000037,E07000047
10007575,Trelawney Clinic,Ham Drive,,,Plymouth,Devon,PL2 2NL,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,PL22NL,-4.166145313,50.39504053,E01015078,E02003134,E00076169,E54000037,E06000026
10006946,Scott Dental,"Dental Suite, Scott Hospital",Beacon Park Road,,Plymouth,Devon,PL2 2PQ,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,PL22PQ,-4.161893205,50.39064947,E01015072,E02003134,E00076181,E54000037,E06000026
RK974,Ivybridge Health Centre,Station Road,,,Ivybridge,Devon,PL21 0AJ,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,PL210AJ,-3.920700261,50.39183497,E01020161,E02004193,E00102101,E54000037,E07000044
K75115,Cattedown Primary Care Centre,8 Cattedown Road,,,Plymouth,Devon,PL4 0BZ,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,PL40BZ,-4.122853438,50.36864912,E01015182,E02003149,E00076709,E54000037,E06000026
K75118,Mount Gould Local Care Centre,200 Mount Gould Road,Mutley Plain,,Plymouth,Devon,PL4 7PY,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,PL47PY,-4.116613107,50.37883658,E01015175,E02003146,E00076716,E54000037,E06000026
10004736,Dental Access Centre (Nuffield),1A Baring Street,Greenbank,,Plymouth,Devon,PL4 8NF,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,PL48NF,-4.131156224,50.3753689,E01015053,E02003148,E00076048,E54000037,E06000026
10006925,St Budeaux Health Centre,Stirling Road,,,Plymouth,Devon,PL5 1PL,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,PL51PL,-4.188551673,50.40494648,E01015150,E02003130,E00076499,E54000037,E06000026
K75116,Mayflower Medical Group: Ernesettle Surgery,Ernesettle Green,,,Plymouth,Devon,PL5 2ST,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,PL52ST,-4.176709635,50.42046819,E01015083,E02003125,E00076208,E54000037,E06000026
10004769,The Thornberry Centre,Brest Way,Derriford,,Plymouth,Devon,PL6 5XW,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,PL65XW,-4.119513639,50.41580436,E01015092,E02003126,E00181102,E54000037,E06000026
K75117,Plym Bridge House,4 William Prance Road,,,Plymouth,Devon,PL6 5ZD,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,PL65ZD,-4.12252882,50.41271829,E01015092,E02003126,E00181102,E54000037,E06000026
10007179,Southway Clinic,33 Rockfield Avenue,Southway,,Plymouth,Devon,PL6 6DX,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,PL66DX,-4.133236961,50.42767774,E01015159,E02003123,E00076589,E54000037,E06000026
8DN16,The Hyperbaric Medical Centre,8 Research Way,Derriford Rd,Derriford,Plymouth,Devon,PL6 8BU,Polyclinc and General Practice,QJK,NHS Devon Integrated Care Board,PL68BU,-4.110131419,50.4172252,E01015092,E02003126,E00181102,E54000037,E06000026
